ID	Positive_score	Negative_score	Content
1280	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1281	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1282	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1283	0	0	The Essential MCU Films to Watch Before #InfinityWar https://t.co/x7vTgNlvdl
1284	0	0	@MarvelStudios I've been waiting to see the avengers on the big screen ever since i was in gradeschool watching Spi… https://t.co/3NUj2gPpOg
1285	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1286	2	0	just reserved my #InfinityWar ticket 😀
1287	0	0	RT @cyanwhisky: #InfinityWar / get this man a shield☝️!!!! https://t.co/iq44evRWDr
1288	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1289	0	0	@MarvelStudios Captain America: The First Avenger was my first movie. I was sold ever since, because I saw myself i… https://t.co/iZKGljY5bn
1290	4	0	I remember watching Iron Man in the theater and then getting into AC/DC &amp; Black Sabbath for a little while. 😂… https://t.co/sv8rjFVSlT
1291	1	0	RT @MarvelStudios: @vkhamphoune Ready? Let's go. https://t.co/H8F94v0oVZ #Avengers #InfinityWar #10Days
1292	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1293	1	0	RT @AgentM: @MarvelStudios #Avengers + #InfinityWar Dang, it's been a long, fun ride!
1294	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1295	0	0	RT @CBR: Spider-Man Takes On Thanos in New #InfinityWar TV Spot
https://t.co/2TBitQqnV4 https://t.co/K9aSgsb2Gf
1296	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJemiGws
1297	0	1	@MarvelStudios I was six and my older brother kept begging my dad to let us go for Iron Man. We went, and all three… https://t.co/q8MnjZCBCB
1298	0	0	RT @CBR: Spider-Man Takes On Thanos in New #InfinityWar TV Spot
https://t.co/2TBitQqnV4 https://t.co/K9aSgsb2Gf
1299	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1300	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1301	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1302	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1303	0	0	@MarvelStudios Captain America: First Avenger was the first MCU movie I watched and been following ever since. I al… https://t.co/iZtGKd4bQv
1304	1	0	Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #InfinityWar
1305	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1306	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1307	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1308	0	0	Textless Infinity War posters!!! 

#InfinityWar https://t.co/Ggex7lEnfF
1309	2	0	RT @Marvel: In ten days, destiny arrives. Get your tickets to Marvel Studios' @Avengers: #InfinityWar now: https://t.co/UiS1rbHQrS https://…
1310	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1311	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1312	0	0	RT @antovolk: Take yourself back to seeing THOR: RAGNAROK on opening night with a packed crowd...and this comes on at the end of the credit…
1313	2	0	Ready ready lets go.... Tweet with #Avengers + #InfinityWar.
1314	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1315	0	0	RT @GeeksOfColor: Check out this new 'Avengers: Infinity War' poster for Moviebill! #InfinityWar https://t.co/qTAJHqo7Wt
1316	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1317	0	1	@MarvelStudios was 10 years old when the first iron man was released and dragged my mum to the movies 3 times back… https://t.co/KSV64b8Eoq
1318	0	0	@MarvelStudios #Avengers #InfinityWar First went to see iron man in the cinema when I was the kid, first movie I had ever watched.
1319	1	0	RT @cyanwhisky: #infinitywar one iron man to go, please😎 https://t.co/IsfxUx10cF
1320	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1321	0	0	An entire universe. Once and for all #Avengers #InfinityWar
1322	0	0	@MarvelStudios @Avengers #Avengers #InfinityWar With Captain America: The First Avenger
1323	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1324	2	0	RT @MTNGhana: Y'ello!
Stand the chance of winning free tickets to watch the pre-screening of Avengers- Infinity War by answering this quest…
1325	5	0	RT @alexleo2807: Thank you for being Iron Man, Thank you for helping children like Aaron Hunter &amp; Thank you for making dreams become realit…
1326	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1327	2	0	RT @Marvel: In ten days, destiny arrives. Get your tickets to Marvel Studios' @Avengers: #InfinityWar now: https://t.co/UiS1rbHQrS https://…
1328	2	0	RT @Marvel: In ten days, destiny arrives. Get your tickets to Marvel Studios' @Avengers: #InfinityWar now: https://t.co/UiS1rbHQrS https://…
1329	0	0	RT @cyanwhisky: #InfinityWar / get this man a shield☝️!!!! https://t.co/iq44evRWDr
1330	0	0	@MarvelStudios @Avengers I started my journey at the MCU a very long time I guess, when I watched the first Spiderm… https://t.co/mYTL9Sh3vk
1331	0	0	RT @cyanwhisky: #infinitywar #Mantis  umm... looks familiar🙃??? https://t.co/zFBLr5JNKQ
1332	3	0	RT @alexleo2807: Marvel. @RobertDowneyJr if you ever come by this tweet... I love you, we all love you... continue being you &amp; we, your fan…
1333	1	0	I only started blogging about movies back in 2008 after my Dad took me to see Iron Man and then The Incredible Hulk… https://t.co/lCklfAS0jP
1334	0	0	RT @Avengers: Assemble the sweetest breakfast on Earth with these Avengers-inspired Toaster Tarts! Get the recipe here: https://t.co/GFN9uE…
1335	0	0	@MarvelStudios The first movie i saw was Iron Man and ive been an obsessed fan ever since :)
#Avengers #InfinityWar
1336	1	0	RT @alexleo2807: I started my MCU Journey when I was at the age of 6... I had a tough childhood &amp; when I saw Iron Man, @RobertDowneyJr , I…
1337	0	0	@MarvelStudios Iron Man 2 started it all for me and since then its been a journey #Avengers #InfinityWar
1338	1	0	Dad took me to see iron man 1 in theatres when I was 11. 😊 #Avengers #InfinityWar @MarvelStudios
1339	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1340	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1341	0	0	@MarvelStudios #Avengers #InfinityWar My first MCU movie I watched was #IronMan 2; The first character that became… https://t.co/gnL9YVNplP
1342	1	0	@MarvelStudios @CaptainAmerica Started with Iron Man and now I'm here and ready to see it all come together #Avengers #InfinityWar
1343	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1344	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1345	0	0	RT @MarvelStudios: 10 Days until @Avengers: #InfinityWar. Get tickets now: https://t.co/xQsJemiGws
1346	0	0	@MarvelStudios @gofooji Iron Man got me started. #Avengers + #InfinityWar.
1347	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJemiGws
1348	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1349	0	0	RT @zavvi: #INFINITYWAR IS JUST 9 DAYS AWAY PEOPLE! https://t.co/tzgJb2n553
1350	0	0	An entire universe. Once and for all #Avengers #InfinityWar via @gofooji
1351	0	0	@MarvelStudios My journey began when I watched Guardians of the Galaxy for the 1st time last year! #Avengers #InfinityWar
1352	1	0	Tweet on twitter 

Tweet #Avengers + #InfinityWar

Get free infinity wars stuff sent to you from Fooji
1353	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1354	0	0	@MarvelStudios With this fellow here  #Avengers + #infinitywar https://t.co/nsD9K5SLhe
1355	2	0	RT @Marvel: In ten days, destiny arrives. Get your tickets to Marvel Studios' @Avengers: #InfinityWar now: https://t.co/UiS1rbHQrS https://…
1356	1	0	RT @cyanwhisky: #infinitywar one iron man to go, please😎 https://t.co/IsfxUx10cF
1357	0	0	RT @GeeksOfColor: Check out this new 'Avengers: Infinity War' poster for Moviebill! #InfinityWar https://t.co/qTAJHqo7Wt
1358	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1359	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1360	0	0	Tweet with #Avengers + #InfinityWar.
1361	0	0	@MarvelStudios @Avengers Started with the first movie that kicked off the MCU : Iron man (still my personal favorit… https://t.co/X0SNtkQYH1
1362	0	0	i read the original comics #Avengers + #InfinityWar
1363	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1364	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJemiGws
1365	0	0	RT @cyanwhisky: #infinitywar #Mantis  umm... looks familiar🙃??? https://t.co/zFBLr5JNKQ
1366	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1367	1	0	#avengers #InfinityWar #Marvel @Marvel_India @MarvelStudios @Marvel @Iron_Man @Hulk @CaptainAmerica  guys only few days left I m so exiceted
1368	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1369	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1370	1	0	@MarvelStudios All begun with the legendary @RobertDowneyJr as Iron Man #avengers #InfinityWar
1371	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1372	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJemiGws
1373	0	0	RT @Level88Ent: CAN YOU BELIEVE WE'RE ONLY 10 DAYS AWAY FROM #INFINITYWAR? https://t.co/ACa6bHo4zu
1374	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1375	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1376	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1377	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1378	0	0	An entire universe. Once and for all #Avengers #InfinityWar via @gofooji
1379	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1380	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1381	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1382	1	0	Tweet on twitter 

Tweet #Avengers + #InfinityWar

Get free infinity wars stuff sent to you from Fooji
1383	0	1	@MarvelStudios Had a 16th birthday party where my friends surprised me with  tickets to Iron Man. Hard to believe t… https://t.co/KAyolxTAes
1384	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1385	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1386	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1387	0	0	Y'ALL IF YOU LIVE IN THESE AREAS, TWEET @MarvelStudios TELLING THEM HOW YOUR JOURNEY IN THE MCU STARTED USING THESE… https://t.co/Ug2u1iBmHj
1388	0	0	RT @GeeksOfColor: Check out this new 'Avengers: Infinity War' poster for Moviebill! #InfinityWar https://t.co/qTAJHqo7Wt
1389	2	0	RT @Marvel: In ten days, destiny arrives. Get your tickets to Marvel Studios' @Avengers: #InfinityWar now: https://t.co/UiS1rbHQrS https://…
1390	0	0	@MarvelStudios @gofooji #Avengers #InfinityWar #InfinI started my Journey with the First Iron Man movie
1391	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1392	0	3	#IronMan . Five times including once on my own as no-one would come with me again 😞 #Avengers #InfinityWar https://t.co/2ObTsVyNEz
1393	0	0	RT @MarvelStudios: “Nothing lasts forever.” @Avengers: #InfinityWar in theaters April 27. #BlackWidow https://t.co/RNBQFB8bSc
1394	0	0	I was told to tweet #infinitywar + #avengers so I am dutifully following instructions
1395	6	0	RT @huluyzx: Talented mom hand crafts an incredibly realistic "rocket raccoon" costume for her 6 year old son. 🐺 #InfinityWar #rocketraccoo…
1396	0	0	@MarvelStudios From the very start in 2008 with Iron man #avengers #infinitywar
1397	4	0	@MarvelStudios @CaptainAmerica The Winter Soldier is my first MCU movie. Got me hooked on Marvel ever since ❤️ #Avengers + #InfinityWar
1398	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1399	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1400	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1401	0	0	RT @cyanwhisky: #InfinityWar / get this man a shield☝️!!!! https://t.co/iq44evRWDr
